financial_id,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,parliamentary_id,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerPublicAddress,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,WorkingPattern,PersonName,FamilyMemberRelationshipLevel,FamilyRelationType,Employer
11330,"Payment received on 19 November 2024 - £3,439.92",3869,23/11/2024,23/11/2024,,Category 1,4475,Suella Braverman,,,,,,,,,,,,,,,TRUE,19/11/2024,Monetary,Advance payment for speaking engagement,3439.92,9,,TRUE,Global Liberty Institute,FALSE,"Gotthardstrasse 20, 6300 Zug, Switzerland",Think tank,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11329,Payment received on 28 October 2024 - £139.20,4017,22/11/2024,22/11/2024,,Category 1,4938,Paulette Hamilton,,,,,,,,,,,,,,,TRUE,28/10/2024,Monetary,,139.2,6,maximum,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11320,Payment expected for services on 20 November 2024 - £150.00,3818,21/11/2024,21/11/2024,,Category 1,4110,Dame Karen Bradley,,,,,,,,,,,,,,,FALSE,20/11/2024,Monetary,,150,1,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11321,Payment received on 12 November 2024 - £750.00,10930,21/11/2024,21/11/2024,,Category 1,4475,Suella Braverman,,,,,,,,,,,,,,,TRUE,12/11/2024,Monetary,Writing,750,3,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,"Payment received on 31 May 2024 - £2,500.00",4136,13/11/2024,21/11/2024,,Category 1,1171,Liam Byrne,,,,,,,,,,,,,,,TRUE,31/05/2024,Monetary,Further advance on book,2500,0,No additional hours,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087,"Payment received on 25 October 2024 - £2,050.00",4136,13/11/2024,21/11/2024,,Category 1,1171,Liam Byrne,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,Advance for paperback version of book already written,2050,0,no additional hours,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11325,"Payment received on 20 November 2024 - £1,350.00",6031,21/11/2024,21/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,20/11/2024,Monetary,Fee includes 15% to be deducted on account of Chambers' fees.,1350,5,Number of hours is approximate,TRUE,Taylor Haldane Barlex,FALSE,"137 Beehive Lane, Great Baddow, Chelmsford, Essex, CM2 9RX",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11324,"Payment received on 20 November 2024 - £1,000.00",6031,21/11/2024,21/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,20/11/2024,Monetary,Fee includes 15% to be deducted on account of Chambers' fees.,1000,5,,TRUE,Powell & Co,FALSE,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London, SE18 6HG",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11327,Payment received on 21 November 2024 - £600.00,6031,21/11/2024,21/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,21/11/2024,Monetary,Fee includes 15% to be deducted on account of Chambers' fees.,600,3,,TRUE,Fletchers Solicitors Limited t/a Fletchers Solicitors,FALSE,"Dukes House, 34 Hoghton Street, Southport, Merseyside, PR9 0PU",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11319,Payment received on 15 November 2024 - £300.00,11234,20/11/2024,21/11/2024,,Category 1,4480,Carolyn Harris,,,,,,,,,,,,,,,TRUE,15/11/2024,Monetary,,300,7,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316,"Payment received on 25 October 2024 - £1,705.06",9527,20/11/2024,20/11/2024,,Category 1,5146,Michael Payne,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,This was a final payment for the period up to October 2024.,1705.06,55,Approximate number of hours.,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11318,"Payment received on 24 September 2024 - £22,500.00",11317,20/11/2024,20/11/2024,,Category 1,172,Ms Diane Abbott,,,,,,,,,,,,,,,TRUE,24/09/2024,Monetary,,22500,24,,TRUE,Viking - Penguin,FALSE,"One Embassy Gardens, 8 Viaduct Gardens, London, SW11 7BW, UK",,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11310,Payment received on 25 September 2024 - £28.74,11308,20/11/2024,20/11/2024,,Category 1,4657,Anneliese Dodds,,,,,,,,,,,,,,,TRUE,25/09/2024,Monetary,,28.74,0,no additional hours,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11314,Payment received on 25 October 2024 - £335.76,7008,20/11/2024,20/11/2024,,Category 1,5146,Michael Payne,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,This was a final payment for period up to 10 October 2024.,335.76,20,Approximate number of hours.,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11315,Payment received on 25 October 2024 - £337.52,9486,20/11/2024,20/11/2024,,Category 1,5146,Michael Payne,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,This was a final payment for the period up to 10 October 2024.,337.52,15,Approximate number of hours.,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309,Payment received on 20 March 2024 - £276.79,11308,20/11/2024,20/11/2024,,Category 1,4657,Anneliese Dodds,,,,,,,,,,,,,,,TRUE,20/03/2024,Monetary,,276.79,0,no additional hours,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11312,Payment received on 25 October 2024 - £447.92,7380,20/11/2024,20/11/2024,,Category 1,5226,Michelle Welsh,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,as a final payment,447.92,20,(approx.),FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11296,Payment received on 14 November 2024 - £300.00,5774,19/11/2024,19/11/2024,,Category 1,4573,Dr Rosena Allin-Khan,,,,,,,,,,,,,,,TRUE,14/11/2024,Monetary,,300,2.5,including preparation time,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11270,Payment received on 04 November 2024 - £850.00,11269,15/11/2024,19/11/2024,,Category 1,1536,Emily Thornberry,,,,,,,,,,,,,,,TRUE,04/11/2024,Monetary,,850,1,,FALSE,,FALSE,,,TRUE,Donated by the Member to the recipient,Charity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295,"Payment received on 08 November 2024 - £60,000.00",11294,19/11/2024,19/11/2024,,Category 1,4441,Sir Oliver Dowden,,,,,,,,,,,,,,,TRUE,08/11/2024,Monetary,,60000,120,Up to two days per month for a six month period,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292,Payment received on 11 November 2024 - £325.00,4791,18/11/2024,18/11/2024,,Category 1,40,Sir Bernard Jenkin,,,,,,,,,,,,,,,TRUE,11/11/2024,Monetary,Article for Diplomat Magazine,325,2,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11273,"Payment received on 15 October 2024 - £63,000.00",5142,15/11/2024,15/11/2024,,Category 1,1508,Sir Geoffrey Cox,,,,,,,,,,,,,,,TRUE,15/10/2024,Monetary,,63000,60,work undertaken between 6 July and 30 September 2024,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11278,Payment received on 13 November 2024 - £710.00,6031,15/11/2024,15/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,13/11/2024,Monetary,(includes 15% to be deducted for Chambers fees),710,6,Approximate hours worked,TRUE,Law Together LLP,FALSE,"Castlefield House, Liverpool Road, Manchester Ms 4SB",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11279,Payment received on 13 November 2024 - £150.00,6031,15/11/2024,15/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,13/11/2024,Monetary,(includes 15% to be deducted for Chambers fees),150,2,Approximate number of hours worked,TRUE,Minster Law Limited,FALSE,"Kingfisher House, Calder Park, Wakefield, WF2 7UA",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11277,"Payment received on 11 November 2024 - £2,632.50",6031,15/11/2024,15/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,11/11/2024,Monetary,(includes 15% to be deducted for Chambers fees),2632.5,15,Approximate number of hours worked,TRUE,Slater and Gordon UK Limited,FALSE,"Dempster Building, Atlantic Way, Liverpool, Merseyside L3 4UU",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101,"Payment received on 15 October 2024 - £25,000.00",6922,15/11/2024,15/11/2024,,Category 1,1508,Sir Geoffrey Cox,,,,,,,,,,,,,,,TRUE,15/10/2024,Monetary,,25000,25,work undertaken between 1 May and 11 October 2024,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11266,Payment received on 25 October 2024 - £498.31,7340,14/11/2024,14/11/2024,,Category 1,5300,Kevin McKenna,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,as a final one-off payment,498.31,0,none since my election,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11263,Payment received on 12 November 2024 - £250.00,3680,14/11/2024,14/11/2024,,Category 1,152,Sir Iain Duncan Smith,,,,,,,,,,,,,,,TRUE,12/11/2024,Monetary,article published in the Daily Telegraph on 21st October 2024,250,4,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11249,"Payment received on 13 November 2024 - £27,675.00",4365,13/11/2024,13/11/2024,,Category 1,4370,Jess Phillips,,,,,,,,,,,,,,,TRUE,13/11/2024,Monetary,Payment from book contract,27675,0,,TRUE,Simon & Shuster UK,FALSE,"1st Floor, 222 Gray's Inn Road, London WC1X 8HB",Publishing,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11247,"Payment received on 30 October 2024 - £1,131.22",8141,12/11/2024,12/11/2024,,Category 1,4434,Stephen Gethins,,,,,,,,,,,,,,,TRUE,30/10/2024,Monetary,,1131.22,20,Approximate final payment for transition period for handover and completion of outstanding work,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11215,Payment received on 25 October 2024 - £713.40,4865,04/11/2024,11/11/2024,,Category 1,4592,Dr Caroline Johnson,,,,,,,,,,,,,,,TRUE,25/10/2024,Monetary,,713.4,0,A backdated amount of £713.40 was also received in the pay packet of 25 October 2024,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,Payment received on 18 October 2024 - £300.00,11234,11/11/2024,11/11/2024,,Category 1,4480,Carolyn Harris,,,,,,,,,,,,,,,TRUE,18/10/2024,Monetary,,300,7,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,Payment received on 31 October 2024 - £300.00,11234,11/11/2024,11/11/2024,,Category 1,4480,Carolyn Harris,,,,,,,,,,,,,,,TRUE,31/10/2024,Monetary,,300,7,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11209,Payment received on 05 November 2024 - £80.00,6031,07/11/2024,07/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,05/11/2024,Monetary,,80,1,Number of hours approximate,TRUE,Thompsons Solicitors LLP,FALSE,"Building 3, Eturia Valley Office Village, Etruria, Stoke on Trent ST1 5RQ",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11198,"Payment received on 03 October 2024 - £4,500.00",10573,06/11/2024,07/11/2024,,Category 1,5082,Jake Richards,,,,,,,,,,,,,,,TRUE,03/10/2024,Monetary,,4500,0,none since my election,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11196,"Payment received on 31 October 2024 - £2,400.00",10573,06/11/2024,07/11/2024,,Category 1,5082,Jake Richards,,,,,,,,,,,,,,,TRUE,31/10/2024,Monetary,,2400,0,none since my election,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11211,"Payment received on 07 November 2024 - £1,466.67",6031,07/11/2024,07/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,07/11/2024,Monetary,,1466.67,7.33,Approximate hours worked,TRUE,Lime Clinical Negligence,FALSE,"Two Colton Square, Leicester, LE1 1QH",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11210,"Payment received on 06 November 2024 - £1,950.00",6031,07/11/2024,07/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,06/11/2024,Monetary,,1950,5.5,,TRUE,Wadsworth Solicitors Limited,FALSE,"325 Stratford Road, Shirley, Solihull, West Midlands B90 3BL",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11197,"Payment received on 21 October 2024 - £1,500.00",10573,06/11/2024,07/11/2024,,Category 1,5082,Jake Richards,,,,,,,,,,,,,,,TRUE,21/10/2024,Monetary,,1500,0,none since my election,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11183,"Payment received on 29 October 2024 - £3,000.00",10930,05/11/2024,06/11/2024,,Category 1,4475,Suella Braverman,,,,,,,,,,,,,,,TRUE,29/10/2024,Monetary,For articles,3000,12,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11152,Payment received on 01 November 2024 - £825.00,6031,01/11/2024,05/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,01/11/2024,Monetary,,825,5.5,,TRUE,Fletchers Solicitors Limited t/a Fletchers Solicitors,FALSE,"Dukes House, 34 Hoghton Street, Southport, Merseyside PR9 0PU",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11133,"Payment received on 23 October 2024 - £1,492.37",10624,31/10/2024,05/11/2024,,Category 1,5091,Nigel Farage,,,,,,,,,,,,,,,TRUE,23/10/2024,Monetary,,1492.37,4,This number is an estimate,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11155,"Payment received on 30 October 2024 - £2,059.10",3835,01/11/2024,05/11/2024,,Category 1,4479,Nick Thomas-Symonds,,,,,,,,,,,,,,,TRUE,30/10/2024,Monetary,,2059.1,0,,TRUE,"Weidenfeld & Nicolson United Kingdom, Orion Publishing Group",FALSE,"Carmelite House, 50 Victoria Embankment, London. EC47 0DZ",,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11137,Payment received on 31 October 2024 - £513.28,11136,31/10/2024,05/11/2024,,Category 1,5219,Mike Martin,,,,,,,,,,,,,,,TRUE,31/10/2024,Monetary,Book Royalties,513.28,0,n/a.,FALSE,,FALSE,,,TRUE,Donated by the Member to the recipient,Charity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11131,"Payment received on 30 October 2024 - £35,433.60",6852,31/10/2024,05/11/2024,,Category 1,5091,Nigel Farage,,,,,,,,,,,,,,,TRUE,30/10/2024,Monetary,Includes VAT,35433.6,16,This number is estimated,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11135,"Payment received on 31 October 2024 - £9,709.52",9240,31/10/2024,05/11/2024,,Category 1,5091,Nigel Farage,,,,,,,,,,,,,,,TRUE,31/10/2024,Monetary,,9709.52,24,This number is estimated,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11141,"Payment received on 07 October 2024 - £40,075.37",11140,31/10/2024,05/11/2024,,Category 1,5091,Nigel Farage,,,,,,,,,,,,,,,TRUE,07/10/2024,Monetary,,40075.37,10,,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11345,"Payment received on 25 September 2024 - £1,068.79",7633,02/11/2024,02/11/2024,,Category 1,5176,Baggy Shanker,,,,,,,,,,,,,,,TRUE,25/09/2024,Monetary,Basic Allowance,1068.79,25,approx.,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11098,"Payment received on 29 October 2024 - £4,800.00",6031,29/10/2024,01/11/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,29/10/2024,Monetary,,4800,24,,TRUE,Bindmans LLP,FALSE,"236 Gray's Inn Road, London WC1X 8HB",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11099,Payment received on 29 October 2024 - £500.00,3680,29/10/2024,01/11/2024,,Category 1,152,Sir Iain Duncan Smith,,,,,,,,,,,,,,,TRUE,29/10/2024,Monetary,"£250.00 received for article published on 25 September - ""Time to act against Beijing's Biotech threat"" and £250.00 received for article published on 12 October - ""Dangerous cyclists should be driven off our roads"".",500,8,2 x 4 hours = 8 hours total,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11086,"Payment received on 01 October 2024 - £2,460.00",4367,27/10/2024,28/10/2024,,Category 1,4370,Jess Phillips,,,,,,,,,,,,,,,TRUE,01/10/2024,Monetary,,2460,2,,TRUE,Sky News,FALSE,"Grant Way, Isleworth, Middlesex TW7 5QD",,TRUE,Paid direct to the recipient by the payer,Charity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11089,Payment received on 24 October 2024 - £586.07,6957,28/10/2024,28/10/2024,,Category 1,5247,Sojan Joseph,,,,,,,,,,,,,,,TRUE,24/10/2024,Monetary,This is back dated arrears payment for the period from 1/4/2024 to 4/07/2024,586.07,37.5,37.5 hours per week.,FALSE,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10924,Payment received on 03 October 2024 - £186.22,4353,28/10/2024,28/10/2024,,Category 1,3991,Jesse Norman,,,,,,,,,,,,,,,TRUE,03/10/2024,Monetary,,186.22,0,no additional hours,TRUE,Penguin Books Ltd,FALSE,"One, Embassy Gardens, 8 Viaduct Gdns, Nine Elms, London SW11 7BW",,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11082,Payment received on 24 October 2024 - £710.00,6031,26/10/2024,28/10/2024,,Category 1,5197,Dr Neil Shastri-Hurst,,,,,,,,,,,,,,,TRUE,24/10/2024,Monetary,,710,7,Approximate number of hours worked,TRUE,Applebys Solicitors Limited t/a Applebys,FALSE,"Intake House, Intake Road, Bradford BD2 3JR",Solicitor,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
